93,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",16032,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
94,"That's What I Like","Bruno Mars",15798,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
95,เฉยเมย,YOUNGOHM,15756,https://open.spotify.com/track/6XPCoGblXqyvcyp31vzRyL
96,"Tip Toe (feat. French Montana)","Jason Derulo",15547,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
97,รังเกียจกันไหม?,UrboyTJ,15139,https://open.spotify.com/track/3uVe6WBnQlTdT6zWs6uPX9
98,"Slow Hands","Niall Horan",15098,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
99,"Your Song","Rita Ora",14869,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
100,"รักกันจนวันสุดท้าย (Happy Ever After) - เพลงประกอบซี่รี่ส์ My Dear Loser ตอน Happy Ever After","Mushroom Hunter",14859,https://open.spotify.com/track/0qLmqFaDCG0e8OwA6ioj21
101,"รู้ยัง - Acoustic Live Session","Ton Thanasit",14831,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
102,Dreamer,"Axwell /\ Ingrosso",14656,https://open.spotify.com/track/0RTzJVkunbGwuRjXDFHnjf
103,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,14552,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
104,BNK48,BNK48,14508,https://open.spotify.com/track/6bpVXb3VkyxsrtWIFvVNSo
105,"365 วันกับเครื่องบินกระดาษ",BNK48,14466,https://open.spotify.com/track/2S7cWEBrDeiSd4LF7PfBoT
106,ขอโทษที่เป็นแบบนี้,"The Toys",14378,https://open.spotify.com/track/7uylAOouR2pzyM3yaUQpRp
107,ไวน์,"Max Jenmana",14268,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
108,"Say You Won't Let Go","James Arthur",14262,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
109,หัวร้อน,"Jazz Spooknickpapiyongkookkook",14176,https://open.spotify.com/track/6tzRbJNdVlD8sQRO0zv5lO
110,Photograph,"Ed Sheeran",14118,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
111,PLEASE,"Atom Chanakan",13712,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
112,เผด็จเกิร์ล,"Tattoo Colour",13580,https://open.spotify.com/track/6dnXdI7OhOJYvVjlT6pR03
113,ลืมไปก่อน,"Buddha Bless",13520,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
114,"BBoom BBoom",MOMOLAND,13514,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
115,"This Is Me","Keala Settle",13240,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
116,"ไม่อยากเป็นของใคร - เพลงประกอบละคร แหวนดอกไม้","Gypso Ariigantha",13204,https://open.spotify.com/track/22ihZcod3FGKlZP3wibBtG
117,พัง..(ลำพัง),Getsunova,13080,https://open.spotify.com/track/0hTyySmaM27kaBNofAYOdr
118,"A Different Way (with Lauv)","DJ Snake",12825,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
119,Closer,"The Chainsmokers",12802,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
120,DNA,BTS,12779,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
121,Gashina,SUNMI,12612,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
122,เพื่อนรัก,"The Parkinson",12551,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
123,พอจะรู้,meyou.,12550,https://open.spotify.com/track/4p4SOBQ0fxHYluEcba6Xrq
124,Unpredictable,"Olly Murs",12547,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
125,"I Found You - Kacha Version","Kacha Nontanun",12545,https://open.spotify.com/track/0oyrBuJpIzn8Um8FzXERex
126,"No Limit",G-Eazy,12515,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
127,New,Daya,12353,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
128,"หัวใจทศกัณฐ์(Devil's Heart)","Keng Tachaya",12244,https://open.spotify.com/track/13OiQUzHROJBNGRxcs7nSu
129,Believer,"Imagine Dragons",12188,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
130,แต่ยังคิดถึง,"Two Popetorn",12179,https://open.spotify.com/track/2d0fVk9SD8Ad0Njn8RSdsM
131,แก..,"Wan Thanakrit",12159,https://open.spotify.com/track/3eUWzObHm3X3Kg59D23J53
132,"Nobody Compares To You",Gryffin,12068,https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO
133,ฉันมาบอกว่า,"Season Five",11954,https://open.spotify.com/track/7G2WPCQwH9G4f5G9puocK5
134,BEAUTIFUL,iKON,11874,https://open.spotify.com/track/5Ko6FRZ5e739QMe6Skpnxa
135,พบกันใหม่,Polycat,11840,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
136,เมื่อวาน,"Oat Pramote",11774,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
137,ผู้ชมที่ดี,MEAN,11750,https://open.spotify.com/track/14ukOd1Rxw8Fi1pqmiNXMa
138,"แค่ฉันมีเธอ (Finn)","Room 39",11700,https://open.spotify.com/track/6jdZsS17zYiXgsRh4wjTP9
139,"Aitakatta อยากจะได้พบเธอ",BNK48,11630,https://open.spotify.com/track/2zTVmGKsggygR9cvw95Y8B
140,"Spring Day",BTS,11507,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
141,Stay,Zedd,11503,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
142,Heaven,"Julia Michaels",11503,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
143,"ปล่อย (Miss)","Clockwork Motionless",11492,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
144,"Stay With You","Cheat Codes",11407,https://open.spotify.com/track/7q8jJ1XZEliBakZSUMFde5
145,ลบ,Oaker,11388,https://open.spotify.com/track/3EClSWULohpJDQKM6VrOly
146,Restart,"Room 39",11362,https://open.spotify.com/track/1pjVBWRTyPG3WXlxTNYT3U
147,ยังไม่รู้,"Better Weather",11317,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c
148,"Stir Fry",Migos,11309,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
149,HUMBLE.,"Kendrick Lamar",11241,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
150,"Échame La Culpa","Luis Fonsi",11140,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
151,"Lonely Together (feat. Rita Ora)",Avicii,11057,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
152,กะทันหัน,"Fymme Bongkot",11054,https://open.spotify.com/track/6sxDRIzYz50GJeSYLAODZm
153,หมายความว่าอะไร,MEAN,10975,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
154,"Gucci Gang","Lil Pump",10940,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
155,รถคันเก่า,"Atom Chanakan",10937,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
156,"XO TOUR Llif3","Lil Uzi Vert",10804,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
157,DANCE,DNCE,10787,https://open.spotify.com/track/6FQEpbUVkIkUEpAJQan6co
158,Paris,"The Chainsmokers",10736,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
159,"REALLY REALLY",WINNER,10717,https://open.spotify.com/track/02UNF1uo5f0UNgc1qx5XGt
160,"Despacito - Remix","Luis Fonsi",10682,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
161,Energetic,"Wanna One",10650,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
162,"Feel It Still","Portugal. The Man",10633,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
163,"ทางของฝุ่น (Dust)","Atom Chanakan",10619,https://open.spotify.com/track/4wPSw3EzJ78opbAhkjurp0
164,"I Just Can't",R3HAB,10592,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
165,Congratulations,"Post Malone",10577,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
166,"First Love","Lost Kings",10564,https://open.spotify.com/track/01iyINEYgPQ7ThMZuHUsqS
167,"I Fall Apart","Post Malone",10512,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
168,จะรักหรือจะร้าย,KLEAR,10505,https://open.spotify.com/track/4xTR0PnYl9LTn0GEnyaYdF
169,"Denim Jacket","Maroon 5",10433,https://open.spotify.com/track/7DrmQKVVy5X3MftrdpIVVu
170,อ้าว,"Atom Chanakan",10431,https://open.spotify.com/track/6UyPvvQuMzdCvat61plRu6
171,"The Good Side","Troye Sivan",10367,https://open.spotify.com/track/5zZw8cn8WKoplKaeMPSvwi
172,"Stranger Things",Kygo,10351,https://open.spotify.com/track/5gIRPQWULwrvIt0F6pY7ph
173,รอยยิ้ม,Scrubb,10285,https://open.spotify.com/track/4acvfSY2byUOWNhjdtitqP
174,ฝากดาว,PILLS,10185,https://open.spotify.com/track/5dkXseVPrYqU7x9a99oUAD
175,"Sorry Not Sorry","Demi Lovato",10152,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
176,คนที่คุณก็รู้ว่าใคร,Stamp,10133,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
177,"빨간 맛 Red Flavor","Red Velvet",10121,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
178,"คำตอบอยู่ที่หัวใจ - เพลงประกอบ Sotus S The Series","Ton Thanasit",10114,https://open.spotify.com/track/6j7huohIJjGAUMqx7ZBVkS
179,มันเป็นใคร,Polycat,10078,https://open.spotify.com/track/4PXdOchDL7aUZghQobIlhX
180,Beautiful,"Wanna One",10040,https://open.spotify.com/track/1H0zKZDwR19OGD3zKrwuTG
181,เกี่ยวกันไหม(You?),"Ink Waruntorn",9965,https://open.spotify.com/track/68qmXphVfLhXI6iRyavCLY
182,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,9957,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
183,"Ko Ko Bop",EXO,9939,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
184,Then,Anne-Marie,9803,https://open.spotify.com/track/2EGJB8bDbbxtvSgJQLwqK7
185,"BEST FRIEND",iKON,9690,https://open.spotify.com/track/5GB0hU37rKZNVsHMu7FOM9
186,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",9666,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
187,"Thinking Out Loud","Ed Sheeran",9632,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
188,Mine,Bazzi,9577,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
189,Location,Khalid,9564,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
190,ปล่อย,"Pop Pongkool",9553,https://open.spotify.com/track/5eVmR3LXaUuJ4dgXfwcvsx
191,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,9533,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
192,戀愛的幸運餅乾,AKB48,9489,https://open.spotify.com/track/5xBHZOHFZCNg5fCNhu4GS8
193,JERK,iKON,9465,https://open.spotify.com/track/5OlHFEwfKD7BkWVWMnbDMm
194,ถ้าหาก,"Two Popetorn",9430,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
195,"Versace On The Floor","Bruno Mars",9278,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
196,"DON’T FORGET",iKON,9243,https://open.spotify.com/track/41okbOiOkWPI0OIVm6XMgE
197,"จะรักกันไปอย่างนี้เลย (Together) - เพลงประกอบซีรี่ส์ #WaysToProtectRelationship","Ann Thitima",9224,https://open.spotify.com/track/03Sf5QZh2XK1PTAh645ap1
198,"WHISTLE - KR Ver.",BLACKPINK,9218,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
199,ไม่เหมือนใคร,"D Gerrard",9214,https://open.spotify.com/track/39Mg8slCqS2tyaZUZ1cQ1M
200,"24K Magic","Bruno Mars",9172,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
1,"Koisuru Fortune Cookie คุกกี้เสี่ยงทาย",BNK48,95215,https://open.spotify.com/track/5OzKApzqDkOVg4P5jQlD8J
2,04:00,"The Toys",89257,https://open.spotify.com/track/3h7TbK7x7yxJavEZydbOzX
3,"Bad Boy","Red Velvet",86864,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc
4,TOY,"The Toys",76271,https://open.spotify.com/track/2Es5K3EnKVXsGqU8PtZLEL
5,วันหนึ่งฉันเดินเข้าป่า,"Max Jenmana",74403,https://open.spotify.com/track/46upHQ13xvw1y7ykEJpWU5
6,Havana,"Camila Cabello",66160,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
7,"อยู่ดีๆก็… (feat. Youngohm)",Wonderframe,63836,https://open.spotify.com/track/0b9JDLbAgCazIwPSWj6DNL
8,"Never Be the Same","Camila Cabello",57214,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
9,IDGAF,"Dua Lipa",55688,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
10,"พริบตา x STAMP","Bird Thongchai",54713,https://open.spotify.com/track/4teedU9O1HNw0jMR1VzNev
11,Wolves,"Selena Gomez",54621,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,"The Middle",Zedd,54270,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
13,อย่าบอก,"Atom Chanakan",53344,https://open.spotify.com/track/3CrDt4x72gWHaglwnM0CAH
14,"Good Morning Teacher","Atom Chanakan",47680,https://open.spotify.com/track/4AsE3bvoh6yuZls617lj4Z
15,Perfect,"Ed Sheeran",47521,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
16,ถอย,Gliss,44596,https://open.spotify.com/track/3nJlzw6Gn33fitnoxJtLSj
17,"What Lovers Do (feat. SZA)","Maroon 5",43476,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
18,"นี่แหละความรัก (This is Love)","Peck Palitchoke",41783,https://open.spotify.com/track/13jEKU2J3JJPe3tpo8p4vY
19,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",41605,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
20,"Too Good At Goodbyes","Sam Smith",40999,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
21,"New Rules","Dua Lipa",40973,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
22,"Paris in the Rain",Lauv,39887,https://open.spotify.com/track/0RGUIOZtmOXTWOy5EjvQbP
23,"Him & I (with Halsey)",G-Eazy,38204,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
24,รักตัวเอง,"Room 39",36818,https://open.spotify.com/track/46Uqy57KyAT7xBz6BIqdB3
25,Thunder,"Imagine Dragons",36379,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
26,"River (feat. Ed Sheeran)",Eminem,36297,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
27,"God's Plan",Drake,36179,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
28,"จังหวะจะรัก - From “Heartbeat” Original Soundtrack","Violette Wautier",36017,https://open.spotify.com/track/1ux0god9zERqovPLrzRdBT
29,"Sick Boy","The Chainsmokers",35813,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
30,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",35564,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
31,"Pray For Me (with Kendrick Lamar)","The Weeknd",35462,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
32,"How Long","Charlie Puth",35413,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
33,"Shape of You","Ed Sheeran",35021,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
34,"All The Stars (with SZA)","Kendrick Lamar",33894,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
35,พอ,"Atom Chanakan",33378,https://open.spotify.com/track/72KOmS4Af9IEFsT87TK1VQ
36,"LOVE SCENARIO",iKON,33084,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
37,"Galaxy (feat. Kob The X Factor)","D Gerrard",32839,https://open.spotify.com/track/0yO5RrszdEpqXhDwyhP6nX
38,"All Falls Down (feat. Juliander)","Alan Walker",32797,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
